"","ID","country","GENDER","AGE","EDU","INC","JOB","Q1_1","Q1_2","Q1_SQ1_1","Q1_SQ1_2","Q1_SQ1_3","Q1_SQ1_4","Q1_SQ1_5","Q1_SQ2","Q1_SQ3","Q1_SQ4","Q2","Q3","Q3_SQ_1","Q3_SQ_2","Q3_SQ_3","Q3_SQ_4","Q3_SQ_5","Q3_SQ_6","Q4_1","Q4_2","Q4_3","Q4_SQ","Q5","Q5_SQ1_1","Q5_SQ1_2","Q5_SQ2_1","Q5_SQ2_2","Q6_1","Q6_2","Q6_3","Q7","Q8_1","Q8_2","Q9_1","Q9_2","Q10","Q11","Q12","Q13_1","Q13_2","Q13_3","Q14","Q15","Q16","Q16_SQ1_1","Q16_SQ1_2","Q16_SQ2_1","Q16_SQ2_2","Q17","Q18","Q19","Q20_1","Q20_2","Q20_3","Q20_4","Q20_5","Q20_6","Q20_7","Q20_8","Q20_9","Q20_10","Q21","Q22_1","Q22_2","Q22_3","Q22_4","Q22_5","Q22_6","Q22_7","Q22_8","Q22_9","Q22_10","Q22_11","Q22_12","Q22_13","Q22_14","Q23","Q24","Q25","Q26","Q27","Q27_SQ1_1","Q27_SQ1_2","Q27_SQ1_3","Q27_SQ1_4","Q27_SQ1_5","Q27_SQ2_1","Q27_SQ2_2","Q27_SQ2_3","Q27_SQ2_4","Q27_SQ2_5","Q28","Q29","Q30","Q31_1","Q31_2","Q32","Q33","Q34_1","Q34_2","Q34_3","Q34_4","Q34_5","Q34_6","Q34_7","Q34_8","Q34_9","Q34_10","Q35","Q36","Q37","Q37_1","Q37_2","Q37_3","Q37_4","Q37_5","Q37_6","Q37_7","Q37_8","Q37_9","Q37_10","Q38","Q39","Q40","Q41","Q42","Q42_SQ1","Q42_SQ2_1","Q42_SQ2_2","Q42_SQ2_3","Q42_SQ2_4","Q42_SQ2_5","Q42_SQ2_6","Q42_SQ3","Q43","Q44","Q45","Q46","Q47","Q48"
"375",497,"Korea",1,60,3,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,12,5,1,2,3,1,NA,NA,4,5,NA,4,3,3,2,4,3,3,1,1,2,3,1,1,2,1,2,NA,NA,3,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,1,2
"376",26,"Korea",1,63,3,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,1,10,11,NA,2,2,3,NA,NA,2,4,7,3,3,2,3,2,1,3,2,1,3,6,2,2,2,1,2,NA,NA,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,3,3,1,2,5,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,2,3,3,4,NA,NA,NA,NA,3,2,2,2,3,2,3
"377",807,"Korea",1,46,3,7,4,2,1,1,NA,NA,NA,NA,2,1,2,1,1,1,2,5,NA,NA,NA,3,5,12,1,1,2,7,NA,NA,3,5,9,3,3,3,2,2,3,3,1,5,2,8,2,1,2,4,1,NA,NA,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,5,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,2,2,3,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,4,6,7,NA,NA,NA,NA,NA,NA,3,2,1,1,2,2,3,NA,NA,NA,NA,NA,1,3,2,3,3,1,2
"378",663,"Korea",2,34,5,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,3,5,11,1,5,NA,NA,NA,NA,4,5,NA,4,2,1,1,2,3,3,1,1,3,2,1,1,2,2,1,NA,NA,6,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,2,3,4,NA,NA,NA,NA,NA,1,2,3,3,3,1,3
"379",806,"Korea",1,21,4,8,10,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,NA,NA,NA,NA,NA,9,3,8,4,5,NA,NA,NA,NA,5,7,10,3,2,1,4,4,3,3,1,4,7,11,2,2,1,1,2,NA,NA,3,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,7,8,9,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,2,2,3,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,6,7,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,3,2,NA,NA,NA,NA,NA,2,1,1,2,3,1,2
"380",669,"Korea",2,66,3,2,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,5,11,1,3,NA,NA,7,2,4,5,NA,4,2,3,2,1,3,3,1,2,1,6,2,2,3,NA,NA,4,5,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,1,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,1,3
"381",811,"Korea",2,76,1,2,9,1,1,1,NA,NA,NA,NA,3,4,3,3,2,NA,NA,NA,NA,NA,NA,3,5,8,1,3,NA,NA,4,7,7,10,11,3,3,3,3,3,3,3,1,12,1,7,3,1,1,1,4,NA,NA,3,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,2,2,1,5,1,2,3,6,NA,NA,NA,NA,NA,NA,2,2,1,1,4,6,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,2,2
"382",812,"Korea",1,66,5,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,5,11,1,4,NA,NA,1,2,3,5,7,5,2,1,2,1,3,2,1,5,2,10,2,1,2,1,4,NA,NA,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,4,7,8,11,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,2,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,3,1,2
"383",662,"Korea",2,25,3,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,3,5,11,4,5,NA,NA,NA,NA,4,5,NA,4,2,1,2,2,3,3,1,1,2,4,1,2,2,1,3,NA,NA,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,2,2,4,NA,NA,NA,NA,NA,1,2,1,2,2,1,3
"384",813,"Korea",1,33,5,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,NA,NA,NA,NA,8,9,5,NA,3,NA,NA,7,2,5,9,10,3,2,1,3,1,3,2,1,10,11,2,1,1,5,NA,NA,NA,NA,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,5,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,2,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,1,3,4,2,2,3,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,4,6,7,NA,NA,NA,NA,NA,NA,2,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,1,2
"385",661,"Korea",1,25,3,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,12,5,11,NA,3,NA,NA,7,2,4,5,NA,5,1,3,2,1,3,3,1,1,2,6,2,2,2,1,2,NA,NA,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,2,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,1,2
"386",805,"Korea",1,55,5,7,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,3,5,12,1,3,NA,NA,2,8,3,5,9,5,3,3,2,4,3,3,1,2,7,12,1,2,4,NA,NA,2,4,3,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,6,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,1,1,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,1,2
"387",660,"Korea",2,68,3,3,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,12,5,11,NA,3,NA,NA,1,2,3,NA,NA,2,1,1,2,1,3,3,1,1,3,5,2,2,2,1,2,NA,NA,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,1,2,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,5,1,2
"388",808,"Korea",2,52,5,10,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,3,5,12,1,3,NA,NA,4,2,2,3,7,3,2,3,2,4,3,3,1,2,4,10,1,1,3,NA,NA,4,5,3,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,1,1,1,2,1,2,3,4,NA,NA,NA,NA,NA,NA,2,2,1,1,4,6,7,NA,NA,NA,NA,NA,NA,3,3,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,1,2
"389",658,"Korea",1,66,5,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,5,NA,NA,NA,NA,3,12,11,4,2,3,1,NA,NA,4,5,7,4,2,3,2,2,3,2,1,3,9,8,2,1,2,4,5,NA,NA,3,2,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,1,1,4,1,1,2,3,7,8,NA,NA,NA,NA,NA,2,2,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,2
"390",809,"Korea",2,27,4,7,10,1,1,1,NA,NA,NA,NA,3,4,2,1,1,1,2,NA,NA,NA,NA,8,3,9,4,3,NA,NA,6,4,3,5,7,4,2,1,2,2,8,2,1,2,4,8,1,2,2,2,1,NA,NA,3,3,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,5,1,1,2,4,2,3,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,4,6,7,NA,NA,NA,NA,NA,NA,2,3,1,1,2,3,2,NA,NA,NA,NA,NA,3,2,2,2,4,1,2
"391",810,"Korea",2,43,5,7,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,5,NA,NA,NA,NA,3,9,5,1,3,NA,NA,2,6,5,9,10,3,2,1,2,4,3,2,1,5,2,10,2,2,1,4,2,NA,NA,3,4,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,2,2,3,4,1,2,3,4,NA,NA,NA,NA,NA,NA,2,3,1,1,4,6,7,NA,NA,NA,NA,NA,NA,3,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,2,2
"392",517,"Korea",1,55,3,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,5,12,1,3,NA,NA,1,2,5,8,9,3,3,3,2,4,3,3,1,8,2,1,1,1,2,2,1,NA,NA,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,2,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,6,7,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,1,2
"393",789,"Korea",1,76,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,5,NA,NA,NA,3,NA,NA,1,3,NA,NA,8,4,4,5,7,5,3,3,3,3,3,2,1,8,12,6,1,1,1,1,2,NA,NA,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,1,2,1,5,1,2,3,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,1,2
"394",526,"Korea",2,78,2,2,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,5,12,1,5,NA,NA,NA,NA,4,5,7,4,2,2,2,2,3,3,1,4,3,2,2,1,2,2,1,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,2,2,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,6,7,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2
"395",780,"Korea",1,59,6,5,6,1,1,3,NA,NA,NA,NA,2,1,3,3,1,2,NA,NA,NA,NA,NA,7,4,1,NA,4,NA,NA,2,4,3,4,5,4,3,3,3,3,3,2,1,3,5,6,2,2,1,1,2,NA,NA,6,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,1,2,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,3,3,3
"396",674,"Korea",1,47,5,4,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,3,NA,NA,1,5,NA,NA,NA,NA,2,5,9,4,3,3,4,4,16,3,1,1,2,3,2,1,1,2,4,NA,NA,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,3,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,4,2,5,1,2,1,2,1,2,3,4,5,7,8,NA,NA,NA,1,2,1,1,4,6,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,2,3,6,NA,NA,NA,NA,NA,3,2,1,3,4,1,2
"397",791,"Korea",2,64,2,4,3,2,1,1,NA,NA,NA,NA,2,1,1,3,1,1,2,NA,NA,NA,NA,3,12,NA,1,2,3,6,NA,NA,5,7,9,3,3,3,3,3,3,4,1,5,3,4,3,2,2,1,2,NA,NA,6,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,5,6,9,10,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,1,2,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,1,2
"398",676,"Korea",1,57,3,8,2,2,1,1,NA,NA,NA,NA,4,4,3,3,2,NA,NA,NA,NA,NA,NA,3,5,12,1,3,NA,NA,7,9,3,9,10,4,3,3,4,4,16,4,2,10,11,1,2,1,2,4,2,NA,NA,6,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,2,3,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,2,3
"399",786,"Korea",2,36,5,6,2,2,1,1,NA,NA,NA,NA,2,1,2,3,1,1,2,5,NA,NA,NA,3,12,NA,5,2,3,6,NA,NA,4,5,7,3,3,3,3,3,3,2,1,4,3,7,1,2,2,2,3,NA,NA,7,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,1,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,5,4,5,1,2,1,5,1,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,5,1,2
"400",677,"Korea",2,58,3,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,12,NA,1,5,NA,NA,NA,NA,5,7,9,4,4,4,4,4,3,3,2,11,10,1,3,2,5,NA,NA,NA,NA,7,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,1,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,2,3
"401",781,"Korea",2,42,5,5,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,5,NA,NA,NA,NA,3,11,12,1,4,NA,NA,1,7,3,5,9,4,3,1,2,4,3,3,1,1,3,2,1,1,2,1,2,NA,NA,7,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,2,2,2,5,NA,NA,NA,NA,2,1,1,3,4,1,1
"402",782,"Korea",2,52,5,4,9,2,1,3,NA,NA,NA,NA,2,1,3,1,1,2,NA,NA,NA,NA,NA,3,5,12,1,2,5,NA,NA,NA,2,3,7,5,3,3,2,4,3,1,1,3,2,5,2,1,1,2,1,NA,NA,6,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,2,2,3,1,2,3,7,NA,NA,NA,NA,NA,NA,2,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,3,3,2
"403",678,"Korea",1,60,3,3,5,2,1,1,NA,NA,NA,NA,2,1,2,3,1,1,2,5,NA,NA,NA,3,12,NA,1,1,1,3,NA,NA,4,7,9,2,3,3,4,3,3,1,1,10,4,12,1,1,1,4,5,NA,NA,7,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,1,2,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,2,3
"404",783,"Korea",2,51,5,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,5,NA,NA,NA,3,12,NA,1,3,NA,NA,2,7,3,5,7,3,3,3,3,3,1,2,1,2,7,3,2,2,2,5,2,NA,NA,7,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,1,1,1,5,1,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,1,2
"405",679,"Korea",1,60,3,4,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,12,NA,1,5,NA,NA,NA,NA,3,8,10,4,3,3,4,4,16,3,2,10,12,NA,2,3,2,3,6,NA,NA,7,3,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,1,2,2,2,1,2,3,6,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,2,3
"406",837,"Korea",1,32,5,4,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,3,5,12,1,3,NA,NA,1,2,4,7,8,5,1,2,2,1,3,4,2,1,2,5,1,2,2,2,4,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,4,5,6,7,8,NA,NA,NA,NA,NA,NA,1,4,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,2,1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,1,2
"407",680,"Korea",2,60,3,7,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,5,12,3,1,4,NA,NA,7,4,5,7,9,4,3,3,4,4,3,4,2,4,10,12,2,2,5,NA,NA,NA,NA,7,3,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,1,2,3,2,1,2,3,6,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,2,2
"408",838,"Korea",1,54,5,6,4,2,1,1,NA,NA,NA,NA,2,2,2,3,1,2,NA,NA,NA,NA,NA,3,10,12,1,2,3,7,NA,NA,4,7,8,4,1,1,2,4,3,4,2,1,3,2,2,2,2,2,5,NA,NA,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,1,2,1,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,1,2,2,4,NA,NA,NA,NA,2,2,3,4,3,1,3
"409",681,"Korea",2,67,2,3,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,3,11,12,1,3,NA,NA,1,NA,5,7,10,4,3,3,4,4,4,4,2,8,12,4,3,2,2,4,3,NA,NA,7,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,3,2,3,2,1,3,6,NA,NA,NA,NA,NA,NA,NA,3,3,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,1,2
